"astrocytes" "endothelial" "fetal_quiescent" "fetal_replicating" "hybrid" "microglia" "neurons" "oligodendrocytes" "OPC"
"52" 0.250240859832635 0.0192289313195312 0.182094957639918 0.00328405968263229 0 0 0.266904844401864 0.278246347123419 0
"53" 0.259711564826265 0.0723643789968325 0.172823144567549 0.0214155029043642 0 0 0.180259044298265 0.293426364406723 0
"54" 0.23359994213546 0.095497679828414 0.172123112413556 0.0115025197305492 0 0.0108048927057907 0.163775317417795 0.312696535768435 0
"55" 0.26064397601598 0.0498080610135159 0.183743126675756 0 0 0.0218815968822697 0.210415530405267 0.273507709007211 0
"56" 0.261454980928274 0.0712247612940999 0.180444128538473 0.00222019853804176 0 0.0255468529128317 0.165537674539475 0.293571403248805 0
"57" 0.251586598565838 0.0196871017961687 0.184175819623709 0.00462406685007286 0 0.00317032592978905 0.263654228382921 0.273101858851502 0
"58" 0.268573889192932 0.0708929423362754 0.185872674708182 0.00762422253795006 0 0.00764312056382196 0.172247629913652 0.287145520747186 0
"59" 0.256713472872635 0.030986610315651 0.177505648339552 0.00633196812602277 0 0 0.248872217730655 0.279590082615484 0
"60" 0.27003475486224 0.0782807240984609 0.186443716575889 0 0 0.0231410560314285 0.167017898657223 0.275081849774758 0
"61" 0.265117035853053 0.083177191972557 0.158317666894414 0.0241048211978801 0 0 0.183469022944791 0.285814261137305 0
"62" 0.237946490798389 0.0611507569483076 0.165757682532252 0.0118233272276681 0 0.00953197689234828 0.243963056735424 0.26982670886561 0
"63" 0.196162666980532 0.120210088179938 0.18436062102373 0 0 0.00908076086356401 0.18442179273161 0.305764070220625 0
"64" 0.237871709951656 0.104126772346955 0.19821487663791 0 0 0.0596038711964922 0.122302866808628 0.277879903058359 0
"65" 0.268246744923311 0.0540854855308805 0.175705994871147 0.00817347006979338 0 0 0.221613846506847 0.272174458098022 0
"66" 0.227125494524045 0.0222752224554838 0.1722638626619 0 0 0 0.29646166064465 0.281873759713921 0
"67" 0.206381509586858 0.104908614530297 0.195868288125859 0.0085097145873505 0 0.0236737400192622 0.146091775937544 0.314566357212829 0
"68" 0.192661242908955 0.0938360555817327 0.187088893805865 0 0 0.0747929889328352 0.14727661169579 0.304344207074822 0
"69" 0.246591770080633 0.061069500303809 0.17701039534793 0 0 0 0.216346692667338 0.298981641600289 0
"70" 0.241550500847372 0.0612277931203179 0.181417434021869 0.00410667565831543 0 0 0.225275101751133 0.286422494600993 0
"71" 0.202407564560671 0.0793777454724757 0.181104974635709 0 0 0 0.231831886518505 0.30527782881264 0
"72" 0.270997432354199 0.0571896271895835 0.176999968449201 0.0179137958987239 0 0 0.205995544258531 0.270903631849762 0
"73" 0.228063893224973 0.0171898372334158 0.180015590936655 0 0 0 0.325232977391289 0.249497701213668 0
"74" 0.324380898711959 0.075314195595378 0.180729924970319 0.0411233333181789 0 0 0.122366552828954 0.256085094575212 0
"75" 0.301868068961171 0.0986641301407018 0.172272991033046 0.0344082324755543 0 0 0.141414046708274 0.251372530681253 0
"76" 0.280018086668757 0.12533833042047 0.181275900846055 0.0282963779233535 0 0 0.105772294597281 0.279299009544083 0
"77" 0.218495022002913 0.0217497380703686 0.180170609831752 0 0 0 0.318071537801785 0.261513092293181 0
"78" 0.275786682953454 0.0744284330955883 0.186706001153309 0.00908050609139319 0 0 0.17230220766167 0.281696169044585 0
"79" 0.225959560783318 0.0819244867070583 0.180658007437409 0 0 0 0.247910054899629 0.263547890172587 0
"80" 0.241990690729719 0.0238814714054054 0.180356601624088 0 0 0 0.294710258760061 0.259060977480728 0
"81" 0.280335252159856 0.111778574769428 0.196107706374344 0.00469631313174948 0 0 0.131499909856987 0.275582243707635 0
"82" 0.257859443260041 0.0456226334711079 0.179177761151714 0 0 0 0.232935511965862 0.284404650151276 0
"83" 0.267492175523368 0.0674875791644529 0.191077539406272 0.00047580938807229 0 0 0.213083561392579 0.260383335125256 0
"84" 0.285066338451773 0.056641709274308 0.18338093034727 0.00821851458692441 0 0 0.216751398406271 0.249941108933454 0
"85" 0.191140303419323 0.0320651981236403 0.174522051884256 0 0 0 0.335824384800173 0.266448061772608 0
"86" 0.218466646537137 0.019597003112329 0.167109257418879 0 0 0 0.336950499966723 0.257876592964932 0
"87" 0.216293430866526 0.0267903923080446 0.176587999362955 0 0 0 0.319205498885105 0.261122678577369 0
"88" 0.231428258938943 0.15873035992075 0.196658109506375 0.00219187277378366 0 0 0.119713310310737 0.291278088549411 0
"89" 0.264121094165826 0.0303787055145283 0.177232544548001 0.00591335942804289 0 0 0.246717846181778 0.275636450161825 0
"90" 0.27442583758912 0.0441005336100382 0.188634881163968 0 0 0 0.240625043025692 0.252213704611181 0
"91" 0.278073367120867 0.124889957608207 0.186332302173122 0.0248917084736693 0 0.0316609105032047 0.1190528149389 0.23509893918203 0
"92" 0.28027856475698 0.0468711895227514 0.186373924638786 0 0 0 0.242861110866022 0.243615210215461 0
"93" 0.295770189983613 0.0995038004098214 0.189664357397847 0.00667493693290075 0 0 0.169607817866199 0.238778897409619 0
"94" 0.283760500748614 0.0790798981880895 0.178853690148904 0.00971545977764346 0 0 0.180549472086429 0.268040979050321 0
"95" 0.26535736680602 0.161080546020553 0.191338805566887 0.0254916981705524 0 0.0104638554227825 0.100666567374233 0.245601160638972 0
"96" 0.290365203270878 0.138220134347618 0.186156483094444 0.0215317644972027 0 0.000859426681916464 0.12422221186172 0.238644776246221 0
"97" 0.22161047589306 0.0624675601448541 0.178404958251782 0 0 0 0.293066472558323 0.244450533151981 0
"98" 0.264569936004757 0.110445191997269 0.196393040111632 0.0214184986079276 0 0.0533631739040869 0.10354015381388 0.250270005560448 0
"99" 0.274424489528749 0.116222267216871 0.206800099076428 0.00163631901368688 0 0.00664806574924548 0.147127544352924 0.247141215062095 0
"100" 0.257769956697519 0.0574686306601142 0.182538543939534 0.00156993564560351 0 0 0.260348391017734 0.240304542039495 0
"101" 0.250077149874283 0.0343342659839192 0.182576053844464 0 0 0 0.282375672644119 0.250636857653216 0
"102" 0.276052760273567 0.0525499169905596 0.188241929398955 0 0 0.000245056881365446 0.232815217991808 0.250095118463745 0
"103" 0.257933929551111 0.0501065957519896 0.181252480489889 0 0 0 0.24267769088696 0.268029303320051 0
"104" 0.207007027079737 0.120330697244961 0.196879747763631 0.00360170538494198 0 0.0178087217695564 0.220178879601283 0.234193221155888 0
"105" 0.328924310954963 0.0962261801566029 0.183864470010578 0.0349001846888236 0 0 0.115019233529941 0.241065620659091 0
"106" 0.291833583410795 0.0812693738064526 0.188407500637774 0.00187854013924599 0 0 0.196878430768581 0.239732571237151 0
"107" 0.321372459790624 0.110016331580326 0.195558059064164 0.0311314372148273 0 0 0.0836893527902735 0.258232359559785 0
"108" 0.290331811385942 0.136061433624761 0.174879703120545 0.0285240861549557 0 0 0.12577349457718 0.244429471136616 0
"109" 0.274470401210451 0.0648330912276696 0.191777846685914 0.000980232779582507 0 0.00297199891222524 0.228303032297456 0.236663396886701 0
"110" 0.260883331868802 0.064264010380688 0.17484641226228 0 0 0 0.257065017198036 0.242941228290194 0
"111" 0.293620688370725 0.171549923786757 0.196764461302655 0.0202171975239926 0 0 0.0587664278727216 0.25908130114315 0
"112" 0.274067326265357 0.0476354012682682 0.183754191118931 0 0 0 0.24812832230004 0.246414759047405 0
"113" 0.274525556870216 0.0962177192955047 0.197368035537343 0 0 0 0.193976778801489 0.237911909495447 0
"114" 0.198030175407204 0.0292858583627152 0.174046497573031 0 0 0 0.347601681239104 0.251035787417945 0
"115" 0.278523335742363 0.0910296339131518 0.194669183822701 0 0 0 0.199238052185384 0.236539794336399 0
"116" 0.248270649734694 0.0270292270371434 0.173286343159991 0 0 0 0.308506338672892 0.24290744139528 0
"117" 0.23218991647256 0.045768591066139 0.170356626434909 0 0 0 0.258119406071839 0.293565459954553 0
"118" 0.332299394104186 0.135234605772755 0.205470904165531 0.0232464737435375 0 0.0244491077863983 0.03390066460679 0.245398849820803 0
"119" 0.291915174396156 0.0438624140731698 0.189370349595914 0.00342756434833844 0 0 0.210845797603156 0.260578699983266 0
"120" 0.249411958703972 0.0667940534899652 0.183339431710222 0 0 0 0.267065613910507 0.233388942185334 0
"121" 0.301167750728586 0.072085934805548 0.18983170598516 0.0100543028014585 0 0 0.185967858796863 0.240892446882386 0
"122" 0.298036578062726 0.0481027252079668 0.188428061663319 0.0150590788995413 0 0 0.202177039871526 0.24819651629492 0
"123" 0.186355045155614 0.0170355647927835 0.17160674935454 0 0 0 0.356663454091023 0.268339186606039 0
"124" 0.329435861316571 0.123828386240374 0.200533035106997 0.0330018829789102 0 0 0.0595030586645073 0.25369777569264 0
"125" 0.2225314893365 0.0189933963033403 0.176958908748499 0 0 0 0.33843583052612 0.243080375085541 0
"126" 0.155937379482009 0.0185383958040294 0.163226148891305 0 0 0 0.398241067983324 0.264057007839333 0
"127" 0.195421110915058 0.0572945823514177 0.175135030567844 0 0 0 0.320610139582103 0.251539136583577 0
"128" 0.223599097741376 0.135129025525256 0.186809452525983 0.0116561030903301 0 0.0460146686084234 0.0990029596537477 0.297788692854884 0
"129" 0.264830503903329 0.0592069161072658 0.184436359829936 0 0 0 0.241864894021169 0.249661326138301 0
"130" 0.1678700510297 0.0149044343812135 0.155776534987839 0 0 0 0.379345593177361 0.282103386423886 0
"131" 0.246248199717678 0.102506976456156 0.17675044421367 0 0 0.0211707645616255 0.193766419744974 0.259557195305896 0
"132" 0.201924446587265 0.00889259111530001 0.17560892354075 0 0 0 0.35233627629546 0.261237762461226 0
"133" 0.268428786051516 0.068809006795967 0.173353760236291 0.0121894455001116 0 0 0.238094567131512 0.239124434284603 0
"134" 0.229853220391023 0.0229169512367688 0.164086916650846 0 0 0 0.321968721147762 0.2611741905736 0
"135" 0.175312338536593 0.0139856001292634 0.167486714108342 0 0 0 0.364732085124511 0.27848326210129 0
"136" 0.287153214341741 0.0840789082519182 0.197067020939294 0.00728024617639988 0 0 0.161557804854086 0.262862805436559 0
"137" 0.236013967686532 0.0558538247231973 0.172603352862432 0 0 0 0.260682960880132 0.274845893847708 0
"138" 0.174870524582534 0.017003180626795 0.17018528233793 0 0 0 0.373204856709909 0.264736155742832 0
"139" 0.209470530827859 0.0672046292949434 0.168621158934706 0 0 0 0.259843073417972 0.29486060752452 0
"140" 0.241652001970816 0.0687239612966127 0.190791865280506 0 0 0.0245763618113782 0.227044765690207 0.24721104395048 0
"141" 0.171753957381296 0.0307705706887892 0.166777688763044 0 0 0 0.36573026249535 0.26496752067152 0
"142" 0.208436124380562 0.00505304950517418 0.170639608478105 0 0 0 0.347146862026875 0.268724355609284 0
"143" 0.246741568469948 0.0447908942807707 0.182182428992032 0 0 0 0.264141659682905 0.262143448574344 0
"144" 0.195958536882983 0.060987078453424 0.16908382895548 0 0 0.00616630340381832 0.309035714764266 0.25876853754003 0
"145" 0.239522371984848 0.0364247232448977 0.17141047276152 0 0 0 0.300585638648601 0.252056793360133 0
"146" 0.257750869625897 0.116793539824278 0.204579252853831 0 0 0.0360821643877023 0.0883025088007094 0.296491664507582 0
"147" 0.22612675108968 0.0469643147486641 0.172758897768474 0 0 0 0.296355860109015 0.257794176284168 0
"148" 0.234252468455305 0.0177419321636965 0.172192363852026 0 0 0 0.311057508318544 0.264755727210429 0
"149" 0.204095530353267 0.00426259229749318 0.173361799560316 0 0 0 0.353657395443454 0.26462268234547 0
"150" 0.248794525872823 0.0249328640762026 0.180661097290461 0 0 0 0.294048105676158 0.251563407084356 0
"151" 0.201582299459394 0.0173697283517803 0.183426775222013 0 0 0 0.344894374215517 0.252726822751295 0
"152" 0.236285381796552 0.022298041812373 0.168186871653741 0 0 0 0.325002562613704 0.248227142123631 0
"153" 0.271252545742271 0.107448737765476 0.192511480364481 0.00134759911115701 0 0 0.177099944422171 0.250339692594443 0
"154" 0.242251940536896 0.0471839418043984 0.170425191928349 0.00115145333120817 0 0 0.286396317361002 0.252591155038147 0
"155" 0.280044707939353 0.112416075843447 0.191795669203298 0.0109592547079697 0 0 0.153684540699303 0.251099751606628 0
"156" 0.26105183345034 0.0417520729176542 0.181591699239457 0.00719157201714879 0 0 0.2230765438729 0.285336278502499 0
"157" 0.275482050702502 0.0994907303332727 0.171094882655043 0.0201462060321517 0 0.0117423917620872 0.161533510810118 0.260510227704826 0
"158" 0.282170116366732 0.0968269953556747 0.178238543828173 0.00451378265488961 0 0.00690844984106412 0.162058192723783 0.269283919229683 0
"159" 0.237178286086756 0.0733344237393977 0.174524061017492 0 0 0.00343728367666468 0.209886633858299 0.301639311621391 0
"160" 0.252990604585843 0.0742890868708899 0.174409798427279 0.00734851140751885 0 0.000388444599990739 0.225759762353706 0.264813791754773 0
"161" 0.316836866499357 0.165334674626954 0.206508777808039 0.0222456090120011 0 0 0.00969472216154138 0.279379349892108 0
"162" 0.2941654476021 0.113847844711394 0.178011385831728 0.03008502921766 0 0 0.0982557222017598 0.285634570435358 0
"163" 0.270066527279439 0.0925661355734158 0.181423855544142 0.0251700776768519 0 0.038068582823239 0.0722546585825458 0.320450162520367 0
"164" 0.289786481008502 0.0888981705258827 0.185415723421515 0.0103448495414787 0 0.0187823346107441 0.120362814780138 0.286409626111739 0
"165" 0.243485816937709 0.0544532993479811 0.172498623835567 0.00629491582581188 0 0 0.252644118737642 0.270623225315289 0
"166" 0.268735773227974 0.0989572686665464 0.174225734075662 0.0143333182546702 0 0 0.16884041313776 0.274907492637386 0
"167" 0.229440696144644 0.127279141325736 0.171636471230579 0 0 0.00813454870706398 0.183492503121671 0.280016639470306 0
"168" 0.260552338445266 0.111701126137251 0.182648676412195 0.0181572355027437 0 0.00256071018445037 0.129948958361988 0.294430954956106 0
"169" 0.280938016670439 0.0583307326280244 0.171551911484769 0.0216905392862006 0 0 0.202530863134491 0.264957936796076 0
"170" 0.300328903116228 0.0885145512029077 0.187541181646995 0.02228665318592 0 0 0.121282400013302 0.280046310834647 0
"171" 0.289597349255466 0.103634795234115 0.181305138665036 0.00878524026842895 0 0 0.146841849706063 0.26983562687089 0
"172" 0.266441662799675 0.0648718901942029 0.175112988728506 0.00592835028964836 0 0 0.208969250939313 0.278675857048654 0
"173" 0.270877963361772 0.0997792645524821 0.178934876607702 0.00633336977452625 0 0 0.153816734979222 0.290257790724296 0
"174" 0.297582879413057 0.142806496480806 0.183244692576429 0.0190423343297849 0 0 0.072609491746745 0.284714105453179 0
"175" 0.237521500515281 0.0606933233909982 0.172595388526288 0 0 0 0.255986870853203 0.273202916714231 0
"176" 0.255764703313554 0.045082201539969 0.168116982424569 0.00648221259111759 0 0 0.25123371745947 0.27332018267132 0
"177" 0.262397866815131 0.12541945492388 0.185848500284847 0 0 0.0318323088114256 0.134706309177253 0.259795559987464 0
"178" 0.232754144784292 0.0876856715931857 0.172998713050606 0.00121959848969191 0 0.0103761962894665 0.231139677963911 0.263825997828847 0
"179" 0.305584024742231 0.173473429913069 0.201323686244367 0.0361906126119882 0 0 0.0096929674607317 0.273735279027613 0
"180" 0.304632330771287 0.143183414258612 0.18736020567083 0.0339290929057235 0 0.0225535266702183 0.0423741876764534 0.265967242046876 0
"181" 0.263516699171269 0.0293345293802329 0.175011901822647 0.00689066033610186 0 0 0.250241319608244 0.275004889681504 0
"182" 0.303900425061189 0.151518584946194 0.195177007048559 0.0245556232409627 0 0 0.0352821805433044 0.28956617915979 0
"183" 0.304350780137637 0.124367499588878 0.186382513520502 0.0307939818333589 0 8.1218099301672e-05 0.102875560129831 0.251148446690492 0
"184" 0.292111679811505 0.0923843438716366 0.179758367722434 0.0102009805350443 0 0.000377373879519249 0.164314501610184 0.260852752569677 0
"185" 0.277662750326056 0.0975791072507058 0.183438569499779 0.00584037544625399 0 0 0.167733806257821 0.267745391219384 0
"186" 0.282112208582077 0.153189196667007 0.19382489794401 0.0181857599443421 0 0 0.0511775738276737 0.301510363034889 0
"187" 0.291114860429716 0.121744332954129 0.174460176043711 0.0206053960403777 0 0 0.111226509951416 0.280848724580651 0
"188" 0.275249338166156 0.0700027536959826 0.182364900047489 0.00043805127059518 0 0 0.185210104248188 0.28673485257159 0
"189" 0.263074769342751 0.0682888309567827 0.177187087320973 0.00822573960879558 0 0 0.196347572937234 0.286875999833465 0
"190" 0.261101384838748 0.0482975165801207 0.170489554997717 0.0120537574488452 0 0 0.246863897402634 0.261193888731935 0
"191" 0.271129452955728 0.109048605103899 0.195667013461769 0.00986337440959986 0 0.045802823148102 0.120081422019703 0.248407308901198 0
"192" 0.304522149471262 0.155639950386189 0.182387814654886 0.0253631878067955 0 0 0.0617413347886106 0.270345562892257 0
"193" 0.252179713707639 0.110675435920255 0.182501896341184 5.97024865053308e-05 0 0.0631874753317764 0.14524635282669 0.24614942338595 0
"194" 0.274285910871858 0.10665913994265 0.186611834701882 0 0 0 0.133983486416403 0.298459628067207 0
"195" 0.283377280685992 0.133123465174641 0.189801401535893 0.00911812962343495 0 0 0.123060686288532 0.261519036691506 0
"196" 0.301930530035398 0.20632706877663 0.203060503899238 0.0182482670781043 0 0 0.0138875068337202 0.25654612337691 0
"197" 0.238395590093694 0.100266019795583 0.172243290797212 0.00618591091589113 0 0 0.191159226931851 0.291749961465768 0
"198" 0.265060902768997 0.0579416529319565 0.176018550061871 0.00249026760923357 0 0 0.227933004147929 0.270555622480013 0
"199" 0.281611988795807 0.0985109600500096 0.183388936434414 0.00587608932141612 0 0.00161358744059986 0.136535338990252 0.292463098967503 0
"200" 0.297417458296843 0.183606609026473 0.196237144722825 0.0123552066247966 0 0.0400070457344137 0.013951895411603 0.256424640183046 0
"201" 0.280087218406014 0.0776849506922728 0.17494301155341 0.00776430272525061 0 0 0.188251290484574 0.271269226138479 0
"202" 0.28760228684212 0.113349333410193 0.192444725130928 0.00426122455773686 0 0.015581448540422 0.120492085565585 0.266268895953016 0
"203" 0.285423133020909 0.106176210242098 0.168015168979815 0.0197054417757046 0 0 0.158190633753971 0.262489412227501 0
"204" 0.280030240888132 0.0999390703962008 0.174473316436496 0.0126526885428524 0 0 0.156975387537282 0.275929296199037 0
"205" 0.284613208520684 0.108143874409349 0.182346021440438 0.00746376407153032 0 0 0.14044984165542 0.276983289902579 0
"206" 0.293739637965529 0.135063726252038 0.190140983423398 0.0256287460309723 0 0.0425840927988562 0.051917182176072 0.260925631353136 0
"207" 0.282179477236298 0.180445257547017 0.181259054308975 0.0257280041427623 0 0.0148123777052535 0.0493015514438296 0.266274277615865 0
"208" 0.273710716827481 0.0818997089903038 0.182781611845124 0 0 0.00345219661661283 0.181001515502007 0.277154250218472 0
"209" 0.268528761908987 0.0727428430488898 0.18408291975759 0.00296441422345778 0 0 0.191665182264891 0.280015878796184 0
"210" 0.295298685979418 0.150213254472503 0.190273660868104 0.010871237367171 0 0.00846522851439771 0.0723330558693598 0.272544876929046 0
"211" 0.25838089396024 0.090867911236605 0.171620438784769 0.0101778216333225 0 0 0.199676994735979 0.269275939649084 0
"212" 0.256236380407471 0.0749824876741494 0.172174908755778 0.00510506253274493 0 0.0043619532286103 0.219701750242891 0.267437457158356 0
"213" 0.26872002841694 0.122210975659747 0.182610390626326 0 0 0.0197942675443748 0.127804946638177 0.278859391114435 0
"214" 0.253581305729861 0.0559997209182186 0.16930518370317 0.00403537363715553 0 0 0.251919004818278 0.265159411193316 0
"215" 0.266326826220109 0.0913658891951456 0.178487903499596 0.00803371722108959 0 0 0.175270902213712 0.280514761650347 0
"216" 0.326229121967191 0.158106596724718 0.194137492109966 0.0281215403905166 0 0.00326216648769145 0.0221558428953703 0.267987239424547 0
"217" 0.295815763033655 0.141789409269792 0.191845366670179 0.0169716077496816 0 0 0.0618068906191633 0.291770962657528 0
"218" 0.294817439710245 0.132362829812408 0.194980835549783 0.0127588367143843 0 0.0539805759589108 0.0518674627627378 0.25923201949153 0
"219" 0.238610929113542 0.0915777423627635 0.167989282662563 0.00631993118370791 0 0.00855307500612482 0.209362167777826 0.277586871893471 0
"220" 0.324990737893893 0.14774059914432 0.193892567964544 0.0343335664669695 0 0 0.0301824548598174 0.268860073670456 0
"221" 0.240295651334343 0.065741010846812 0.176818580568295 0 0 0 0.242300264594232 0.274844492656317 0
"222" 0.291933670003208 0.151829886842907 0.209141598170641 0.0103737769194779 0 0.0447548119357968 0.0256929675785195 0.266273288549451 0
"223" 0.254753398863427 0.0763783064063301 0.172740400772012 0 0 0 0.227826066669891 0.268301827288339 0
"224" 0.269185264615989 0.0621731036508034 0.177301891528202 0.00486134914587352 0 0 0.217286303833998 0.269192087225135 0
"225" 0.277126253741402 0.103106968389936 0.177566375843648 0.0131864282510157 0 0 0.141415173627382 0.287598800146617 0
"226" 0.240796870961135 0.0917460319877102 0.175990491639027 0.00251463824450424 0 0 0.190007348899183 0.298944618268442 0
"227" 0.261231434277464 0.104078209698362 0.185751925191503 0 0 0.0283244489505284 0.16438131631168 0.256232665570462 0
"228" 0.273417665089088 0.123892810814569 0.176454471344481 0.0145866991498205 0 0.0130495253274195 0.128517409089983 0.270081419184641 0
"229" 0.276094276383586 0.102909473261586 0.193018926440815 0.0100406123638434 0 0.0381048847930394 0.107466805222707 0.272365021534423 0
"230" 0.285642912507152 0.152345062704885 0.182906263246682 0.0256812776160575 0 0.000520722191678258 0.0675520025268977 0.285351759206646 0
