"astrocytes" "endothelial" "microglia" "neurons" "fetal_quiescent" "fetal_replicating" "oligodendrocytes" "hybrid" "OPC" "label"
"34" 0.286684154487189 0.0615817877571792 0.00287637783542482 0.572278399634129 0 0 0.0765792802860774 0 0 "GTEX.13VXU.0011.R4b.SM.5O9CI"
"35" 0.0805441588204463 0.130026333990853 0.0186898914532769 0.447819827324022 0.000526450047324887 0 0.322393338364078 0 0 "GTEX.13X6I.0011.R4b.SM.5PNU9"
"36" 0.280680980156184 0.059063986381889 0.00180981039856218 0.447554865435654 0 0 0.210890357627711 0 0 "GTEX.13X6J.0011.R4b.SM.5P9K4"
"37" 0.308181187165318 0.0856790535159305 0.00647015564045696 0.473964618250386 0 0 0.125704985427909 0 0 "GTEX.13X6K.0011.R4b.SM.5P9HO"
"38" 0.243643402074043 0.181969523438235 0.0403753116027021 0.22680202280083 0 0 0.307209740084191 0 0 "GTEX.1445S.0011.R4a.SM.5PNWN"
"39" 0.136802506085394 0.157534897725263 0.00101871348990436 0.319782771655942 0 0 0.384861111043497 0 0 "GTEX.144GL.0011.R4a.SM.5PNUI"
"40" 0.182424698569509 0.11069709453406 0.0135634515944605 0.603568291675447 0 0 0.0897464636265236 0 0 "GTEX.145LS.0011.R4b.SM.5S2UT"
"41" 0.131216581066528 0.0651140311106365 0.0326085099947692 0.332230862461231 0 0 0.438830015366835 0 0 "GTEX.147GR.0011.R4a.SM.5S2V2"
"42" 0.39566801825093 0.0499773925474949 0 0.394994398068047 0 0 0.159360191133529 0 0 "GTEX.14ABY.0011.R4b.SM.5S2VN"
"43" 0.25873515652593 0.0774377451470108 0.0117896821659864 0.608101818078487 0 0 0.0439355980825861 0 0 "GTEX.14BIM.0011.R4b.SM.5S2RK"
"44" 0.0446366751305724 0.0571967642582214 0.0110232030952013 0.261078348509827 0 0 0.626065009006178 0 0 "GTEX.N7MS.0011.R4a.SM.2HMKW"
"45" 0.162992646650617 0.109588658298017 0.044164436115931 0.327715486336912 0 0 0.355538772598523 0 0 "GTEX.N7MT.0011.R4a.SM.2I3G9"
"46" 0.328272950244521 0.106829632043634 0.00340027152155225 0.52875582992479 0 0 0.0327413162655016 0 0 "GTEX.NL3H.0011.R4a.SM.2I3GK"
"47" 0.333288488897936 0.117470026987626 0.029042864397313 0.361149692524294 0 0 0.15904892719283 0 0 "GTEX.NL4W.0011.R4a.SM.2I5GZ"
"48" 0.111672750130354 0.11741688103416 0.0151910245649922 0.489967388391812 0 0 0.265751955878682 0 0 "GTEX.NPJ7.0011.R4a.SM.2I3GJ"
"49" 0.401249834860506 0.17455254319609 0.0192661155489238 0.231199274057714 0 0 0.173732232336766 0 0 "GTEX.NPJ8.0011.R4a.SM.2HML3"
"50" 0.155144394381738 0.225760932565236 0.0691161711854089 0.304276836455949 0 0 0.245701665411668 0 0 "GTEX.OHPN.0011.R4A.SM.2I5FD"
"51" 0.15943191215708 0.0677670680187119 0.0116267840574896 0.433115805621812 0 0 0.328058430144907 0 0 "GTEX.P44H.0011.R4A.SM.2XCEW"
"52" 0.210420740077774 0.0379030338741505 0 0.64239923733102 0 0 0.109276988717056 0 0 "GTEX.Q2AG.0011.R4A.SM.2HMKA"
"53" 0.283281947656191 0.0754580184130637 0.00310794280393029 0.401896438684848 0 0 0.236255652441967 0 0 "GTEX.QDT8.0011.R4A.SM.32PKM"
"54" 0.149343225354532 0.101802752420034 0.0152641653745711 0.327304899652574 0 0 0.406284957198289 0 0 "GTEX.QMR6.0011.R4A.SM.32PKU"
"55" 0.29068079313641 0.060634287198014 0.0179384817661279 0.524390568909204 0 0 0.106355868990243 0 0 "GTEX.QVJO.0011.R4A.SM.2S1QL"
"56" 0.298596651368985 0.0712586791585149 0.0172181316298374 0.378061717572732 0 0 0.234864820269931 0 0 "GTEX.QVUS.0011.R4A.SM.3GAE7"
"57" 0.209777886412026 0.0338761705874922 0.00341794260893389 0.673096008612628 0 0 0.0798319917789205 0 0 "GTEX.R55E.0011.R4A.SM.2TC5H"
"58" 0.319676362503532 0.0748762467095498 0.00682795680697411 0.426793050399179 0 0 0.171826383580765 0 0 "GTEX.RNOR.0011.R4A.SM.3GAD3"
"59" 0.272516156562287 0.047969120289656 0 0.52568444759862 0 0 0.153830275549437 0 0 "GTEX.S7SE.0011.R4A.SM.2XCDB"
"60" 0.342047985565981 0.0937424470031552 0.0182402078621895 0.405664172923063 0 0 0.140305186645611 0 0 "GTEX.T5JC.0011.R4A.SM.32PLT"
"61" 0.353343713067444 0.0818202665668397 0.00152459429850583 0.358028696501699 0 0 0.205282729565511 0 0 "GTEX.T6MN.0011.R4A.SM.32QPG"
"62" 0.198473991453551 0.0667471324649077 0.00778470854416002 0.618538587947977 0 0 0.108455579589404 0 0 "GTEX.TSE9.0011.R4A.SM.3DB7H"
"63" 0.0604510874829263 0.112066801003412 0.0123024091568295 0.371238222072284 0 0 0.443941480284549 0 0 "GTEX.UTHO.0011.R4A.SM.3GIJP"
"64" 0.182503899480142 0.141163413415427 0.05002055899943 0.384339812173751 0 0 0.24197231593125 0 0 "GTEX.WHSE.0011.R4A.SM.3P5ZN"
"65" 0.309608476522433 0.0572342903654823 0.000476890534815221 0.539446808349971 0 0 0.0932335342272993 0 0 "GTEX.WVLH.0011.R4A.SM.3MJFS"
"66" 0.103182771576301 0.0241847100047467 0 0.796439936725432 0 0 0.0761925816935198 0 0 "GTEX.WZTO.0011.R4A.SM.3NMC7"
"67" 0.0611831437131609 0.123054542665687 0.0157726368925983 0.435187111549823 0 0 0.364802565178731 0 0 "GTEX.X4XX.0011.R4B.SM.46MWL"
"68" 0.0531874523134037 0.103860172777788 0.0414942146916978 0.343921615896809 0 0 0.457536544320301 0 0 "GTEX.X585.0011.R4B.SM.46MVH"
"69" 0.191385513019402 0.0626990375945249 9.59756843829212e-05 0.533862900630321 0 0 0.211956573071369 0 0 "GTEX.XLM4.0011.R4B.SM.4AT5C"
"70" 0.177401584120266 0.0630663505545582 0.00126334268263324 0.601451218235741 0 0 0.156817504406802 0 0 "GTEX.YFC4.0011.R4a.SM.4RGLQ"
"71" 0.0546111726695274 0.0865416392919869 0 0.58917699789584 0 0 0.269670190142646 0 0 "GTEX.ZAB4.0011.R4a.SM.4SOKB"
"72" 0.346863501782544 0.0666727866854896 0.00121262446948811 0.492963319742297 0 0 0.0922877673201814 0 0 "GTEX.ZVZQ.0011.R4b.SM.57WCZ"
"73" 0.0799581306571649 0.0264759756042695 0 0.893565893738566 0 0 0 0 0 "GTEX.11GSO.0011.R3b.SM.57WB2"
"74" 0.643144796294336 0.0743794762063517 0.00227144063573549 0.244842680782665 0 0 0.0353616060809118 0 0 "GTEX.11UD1.0011.R3a.SM.5BC6S"
"75" 0.535239350080826 0.103671797752857 0.00690043812123855 0.307750466643855 0 0 0.0464379474012237 0 0 "GTEX.11ZTS.0011.R3a.SM.5BC78"
"76" 0.386963247329146 0.142667313558701 0.0033132884081622 0.259771314039595 0 0 0.207284836664395 0 0 "GTEX.11ZVC.0011.R3a.SM.5BC6V"
"77" 0.0421047458927483 0.0283340083546207 0 0.908263163906483 0 0 0.0212980818461481 0 0 "GTEX.12WSC.0011.R3a.SM.5P9F1"
"78" 0.35486430823657 0.0841000190264546 0 0.37719956363515 0 0 0.183836109101825 0 0 "GTEX.12WSD.0011.R3b.SM.5LZWN"
"79" 0.112920421191699 0.0915317579454201 0 0.746728034733706 0 0 0.0488197861291749 0 0 "GTEX.12WSF.0011.R3a.SM.5DUW7"
"80" 0.105320814249046 0.0313718962728637 0 0.849378012613631 0 0 0.0139292768644595 0 0 "GTEX.12WSM.0011.R3b.SM.5LZWI"
"81" 0.352829576571537 0.125627328560069 5.92396834917717e-05 0.394539486208966 0 0 0.126944368975936 0 0 "GTEX.12ZZW.0011.R3a.SM.5DUWW"
"82" 0.244556551204935 0.053622971274721 0 0.558998133108598 0 0 0.142822344411746 0 0 "GTEX.12ZZX.0011.R3b.SM.5EGLH"
"83" 0.273511808496929 0.0771280612484164 0.000122910692825357 0.607734133366661 0 0 0.0415030861951681 0 0 "GTEX.12ZZZ.0011.R3b.SM.5DUXK"
"84" 0.350329619355192 0.0623711928355848 0 0.572500330451735 0 0 0.0147988573574878 0 0 "GTEX.13112.0011.R3b.SM.5HL9L"
"85" 0.0213256721188252 0.0391385018548835 0 0.896492717312498 0 0 0.043043108713793 0 0 "GTEX.1313W.0011.R3a.SM.5EGLI"
"86" 0.0569319275598021 0.0312138210596208 0 0.901756820214411 0 0 0.0100974311661657 0 0 "GTEX.131XH.0011.R3b.SM.5DUWM"
"87" 0.0494813643513574 0.0359330505840763 0 0.891652348277156 0 0 0.0229332367874107 0 0 "GTEX.131YS.0011.R3b.SM.5DUXB"
"88" 0.103845838710522 0.179682119430736 0.00939238545594318 0.295549010919311 0 0 0.411530645483487 0 0 "GTEX.139T8.0011.R3b.SM.5HL4R"
"89" 0.261532579813637 0.0298406078172034 3.22087548098184e-05 0.641057230952159 0 0 0.0675373726621914 0 0 "GTEX.139TT.0011.R3b.SM.5K7VL"
"90" 0.300857766763309 0.0560121023336708 0 0.629470798885953 0 0 0.0136593320170676 0 0 "GTEX.13CF2.0011.R3b.SM.5LZZ6"
"91" 0.425622638623908 0.169263031841354 0.0320710899490855 0.352730805552769 0 0 0.0203124340328824 0 0 "GTEX.13CIG.0011.R3b.SM.5K7XF"
"92" 0.315451741915844 0.05536122596363 0.000244387055372629 0.627645102024184 0 0 0.00129754304097004 0 0 "GTEX.13CZV.0011.R3a.SM.5KM27"
"93" 0.481128157613637 0.112788394486029 0.0032289907064462 0.399284890591276 0 0 0.00356956660261199 0 0 "GTEX.13FHO.0011.R3b.SM.5K7YA"
"94" 0.389250488983974 0.0771439908768393 0 0.45683158288407 0 0 0.0767739372551171 0 0 "GTEX.13FLV.0011.R3b.SM.5LZYP"
"95" 0.260361218052758 0.301289664556437 0.0249482876324707 0.3832207709076 0 0 0.0301800588507345 0 0 "GTEX.13IVO.0011.R3b.SM.5IJBJ"
"96" 0.469616416467759 0.166618501279795 0.00960496316207568 0.342133894433018 0 0 0.0120262246573523 0 0 "GTEX.13JVG.0011.R3b.SM.5LZXF"
"97" 0.073297840211873 0.0719191724782685 0 0.852926886105934 0 0 0.00185610120392437 0 0 "GTEX.13N1W.0011.R3a.SM.5MR5E"
"98" 0.298436316042516 0.209416718365354 0.0448644205799527 0.391841228350807 0 0.000103168185720312 0.0553381484756507 0 0 "GTEX.13N2G.0011.R3b.SM.5MR5G"
"99" 0.296017635478817 0.149880222419844 0.0119984851772698 0.519693717194983 0 0 0.0224099397290859 0 0 "GTEX.13NYS.0011.R3b.SM.5MR41"
"100" 0.241230359901281 0.0705186085221876 0.000157090392980201 0.6869830002277 0 0 0.00111094095585099 0 0 "GTEX.13O3O.0011.R3b.SM.5KM3R"
"101" 0.145802344527544 0.0409758923976201 0 0.801683100306534 0 0 0.0115386627683016 0 0 "GTEX.13O3Q.0011.R3a.SM.5P9H3"
"102" 0.291132617527408 0.0637125943041957 0.00342214188737384 0.630726827100077 0 0 0.0110058191809456 0 0 "GTEX.13OVH.0011.R3a.SM.5KM49"
"103" 0.227332976336446 0.0565604099782414 0.000217708487989725 0.659675057492616 0 0 0.0562138477047077 0 0 "GTEX.13OVL.0011.R3b.SM.5L3I8"
"104" 0.0610735024170677 0.1675344540675 0.0112135831027322 0.759844229119576 0 0 0.000334231293124726 0 0 "GTEX.13OW5.0011.R3a.SM.5L3I5"
"105" 0.635917684522095 0.0997579362594724 0 0.259964177207368 0 0 0.00436020201106407 0 0 "GTEX.13OW7.0011.R3a.SM.5O9DA"
"106" 0.410209386594701 0.0850370423399721 0 0.503512186026619 0 0 0.0012413850387079 0 0 "GTEX.13OW8.0011.R3a.SM.5L3I4"
"107" 0.581862635495185 0.123996675017979 0.00266479312175582 0.242923767653935 0 0 0.0485521287111443 0 0 "GTEX.13PLJ.0011.R3a.SM.5O9DT"
"108" 0.478425838092109 0.156334551876197 0.00820209942594578 0.320034364035559 0 0 0.037003146570189 0 0 "GTEX.13PVQ.0011.R3b.SM.5O9D6"
"109" 0.283509318469596 0.0749373808242072 0.00112528256724203 0.639773854723966 0 0 0.000654163414988382 0 0 "GTEX.13QIC.0011.R3a.SM.5P9HT"
"110" 0.285365529739089 0.0781800347254869 0.00286249950532378 0.622857616796689 0 0 0.0107343192334112 0 0 "GTEX.13RTJ.0011.R3a.SM.5PNX7"
"111" 0.436349769200752 0.213371461254735 0.00697061801227166 0.229822146894259 0 0 0.113486004637982 0 0 "GTEX.13RTL.0011.R3a.SM.5P9JP"
"112" 0.353959081842168 0.0673953217077324 0.00154027905661968 0.563591076417735 0 0 0.0135142409757449 0 0 "GTEX.13S7M.0011.R3a.SM.5PNX2"
"113" 0.317034070169653 0.108271737788498 0.00699591167307705 0.564756947769769 0 0 0.00294133259900336 0 0 "GTEX.13SLW.0011.R3b.SM.5SI6Y"
"114" 0.0325652436954545 0.0393797106945273 0 0.922122276252445 0 0 0.00593276935757322 0 0 "GTEX.13VXU.0011.R3b.SM.5O9CU"
"115" 0.336613943513688 0.114774812613204 0.0025666470340484 0.545847836948963 0 0 0.000196759890095744 0 0 "GTEX.13X6I.0011.R3b.SM.5P9HM"
"116" 0.165485542335099 0.0375451294960839 0 0.796812029932704 0 0 0.00015729823611309 0 0 "GTEX.13X6J.0011.R3b.SM.5P9K5"
"117" 0.121298724206544 0.051124826837017 0.00272363071517245 0.641206574362364 0 0 0.183646243878903 0 0 "GTEX.13X6K.0011.R3b.SM.5PNUD"
"118" 0.645566741191248 0.157153535687736 0.0236340906477907 0.150245422135321 0 0 0.0234002103379047 0 0 "GTEX.1445S.0011.R3a.SM.5P9HY"
"119" 0.391312665627435 0.0537597150154032 0 0.521775995638939 0 0 0.0331516237182231 0 0 "GTEX.144GL.0011.R3a.SM.5P9HP"
"120" 0.172413396278314 0.0712171207255311 0.000828519691457834 0.754761748862178 0 0 0.000779214442518855 0 0 "GTEX.145LS.0011.R3a.SM.5S2VJ"
"121" 0.429248698784945 0.0743994114777318 0 0.494888938985938 0 0 0.00146295075138466 0 0 "GTEX.145LU.0011.R3a.SM.5P9K2"
"122" 0.39811369814189 0.0542694117921703 0 0.538148564488287 0 0 0.00946832557765286 0 0 "GTEX.145MG.0011.R3b.SM.5SI67"
"123" 0.0118563396871826 0.0284249542928223 0 0.935878947403899 0 0 0.0238397586160964 0 0 "GTEX.145MH.0011.R3b.SM.5P9JQ"
"124" 0.639077820808951 0.131008630363072 0.00943874130989201 0.184708982529418 0.00010482430148805 0 0.0356610006871792 0 0 "GTEX.1477Z.0011.R3b.SM.5PNX9"
"125" 0.0595429435484939 0.0288613911992416 0 0.911595665252265 0 0 0 0 0 "GTEX.14BIM.0011.R3b.SM.5S2RL"
"126" 0.000507310036015138 0.0291710789550007 0 0.94644527452133 0 0 0.0238763364876541 0 0 "GTEX.N7MS.0011.R3a.SM.33HC6"
"127" 0.0466422232982995 0.0641605256289581 0 0.861040331879371 0 0 0.0281569191933712 0 0 "GTEX.NL3H.0011.R3a.SM.2I3GL"
"128" 0.124732625792054 0.187024026819853 0.0404159143753164 0.298281899343249 0 0 0.349545533669528 0 0 "GTEX.NPJ8.0011.R3a.SM.2HMIW"
"129" 0.32129726598146 0.0756627134884377 0 0.579309562644748 0 0 0.0237304578853549 0 0 "GTEX.P44H.0011.R3A.SM.5SI8A"
"130" 0.0178056158887486 0.0263758630625743 0 0.844943989020192 0.000571094765226915 0 0.110303437263258 0 0 "GTEX.PVOW.0011.R3A.SM.32PKX"
"131" 0.277090696693403 0.115060279466543 0.0270152982869143 0.484762934649916 0 0 0.0960707909032233 0 0 "GTEX.PWO3.0011.R3A.SM.2I5EX"
"132" 0.0342995787422161 0.0263151062395456 0 0.92283522425133 0 0 0.0165500907669079 0 0 "GTEX.Q2AG.0011.R3A.SM.2HMJ9"
"133" 0.443346094550385 0.0757389490348409 0.00292342376482872 0.45874812721059 0 0 0.0192434054393548 0 0 "GTEX.QDT8.0011.R3A.SM.32PKR"
"134" 0.137274427982457 0.039202453465509 0 0.773759280689164 0 0 0.0497638378628699 0 0 "GTEX.QVUS.0011.R3A.SM.3GAFD"
"135" 0.00769638148398539 0.0265570936147581 0 0.907273273347418 0 0 0.0584732515538385 0 0 "GTEX.RNOR.0011.R3A.SM.5SI8E"
"136" 0.415692968630327 0.0986242751854821 0.0023341706348705 0.420191364096347 0 0 0.0631572214529733 0 0 "GTEX.RVPU.0011.R3A.SM.2XCAE"
"137" 0.167023976913889 0.0604849726443911 7.40679534922022e-05 0.680703875745908 0 0 0.0917131067423198 0 0 "GTEX.RVPV.0011.R3A.SM.2TF63"
"138" 0.0105264053072019 0.0300544903218382 0.000133684455957083 0.927295427188323 0 0 0.0319899927266802 0 0 "GTEX.T2IS.0011.R3A.SM.32QPB"
"139" 0.0855893158573343 0.0684216956371744 0.00513115824788044 0.612504052914483 0 0 0.228353777343128 0 0 "GTEX.UTHO.0011.R3A.SM.3GIK8"
"140" 0.177364378809561 0.088588653613069 0.013597979889303 0.704228797589114 0 0 0.0162201900989536 0 0 "GTEX.WHSE.0011.R3A.SM.3P5ZM"
"141" 0.000127792846649995 0.0347534863464305 0 0.952170049917892 0 0 0.0129486708890273 0 0 "GTEX.WL46.0011.R3A.SM.3TW8E"
"142" 0.0527546701526625 0.0196390817800376 0 0.890675673543438 0 0 0.036930574523862 0 0 "GTEX.WZTO.0011.R3B.SM.3NMC6"
"143" 0.160368160371536 0.0548480902211186 0.000382288362130949 0.748292672841625 0.00142550413799992 0 0.0346832840655893 0 0 "GTEX.X4XX.0011.R3B.SM.46MWK"
"144" 0.0374181128491939 0.0669337376224922 0.0010607793517318 0.86292636471651 0 0 0.0316610054600724 0 0 "GTEX.X585.0011.R3B.SM.46MVG"
"145" 0.142990596475998 0.0462262303723143 0 0.802411187005991 0 0 0.00837198614569649 0 0 "GTEX.XLM4.0011.R3B.SM.4AT6E"
"146" 0.211197789523762 0.136892166638888 0.0299274631931428 0.311952791107577 0 0 0.31002978953663 0 0 "GTEX.XMD1.0011.R3B.SM.4AT5R"
"147" 0.07517276836292 0.0534755780386851 0 0.844298183801233 0 0 0.0270534697971621 0 0 "GTEX.XOTO.0011.R3A.SM.4B64W"
"148" 0.110045495765096 0.0289188979917213 0 0.82293321350503 0 0 0.0381023927381526 0 0 "GTEX.Y8DK.0011.R3A.SM.4RTW5"
"149" 0.0314188388955754 0.0213116544762774 0 0.926230462737615 0 0 0.0210390438905324 0 0 "GTEX.YFC4.0011.R3a.SM.4RGLP"
"150" 0.143090932729386 0.0367152733951426 0.000181661275501565 0.806956059675073 0 0 0.0130560729248964 0 0 "GTEX.YJ89.0011.R3b.SM.4V6EF"
"151" 0.0310718141550367 0.0285667527770899 0 0.933816010785917 0 0 0.00654542228195627 0 0 "GTEX.Z93S.0011.R3b.SM.4RGNH"
"152" 0.130743121421896 0.0343238241387669 0 0.828397805293967 0 0 0.0065352491453702 0 0 "GTEX.ZAB4.0011.R3a.SM.4RGNQ"
"153" 0.31717090248278 0.130472688306106 0.00396009519870242 0.51266526153307 0 0 0.0357310524793408 0 0 "GTEX.ZF28.0011.R3a.SM.4WWDA"
"154" 0.185491552814168 0.0572764863057948 0.000137022811891974 0.721264354015255 0 0 0.0358305840528903 0 0 "GTEX.ZUA1.0011.R3a.SM.4YCEE"
"155" 0.388129212006268 0.134264170487153 0.00095616450999979 0.433681361997911 0 0 0.0429690909986693 0 0 "GTEX.ZVT3.0011.R3b.SM.51MTJ"
"156" 0.24603689853376 0.0469802789007437 0 0.547640160615448 0 0 0.159342661950048 0 0 "GTEX.ZVZQ.0011.R3a.SM.57WC7"
"157" 0.458431453694132 0.112229644043916 0.0141365131230808 0.315266855329148 0 0 0.0999355338097221 0 0 "GTEX.11GSP.0011.R5a.SM.57WBE"
"158" 0.345734743098587 0.105385392343577 0.0126087502714266 0.454163736121306 0 0 0.0821073781651037 0 0 "GTEX.11H98.0011.R5b.SM.57WCF"
"159" 0.130729976221022 0.07198619325962 0 0.564475593116527 0 0 0.232808237402831 0 0 "GTEX.11NV4.0011.R5a.SM.5NQ88"
"160" 0.218827568949754 0.0751305235357618 0.00146797170133331 0.623643722193965 0 0 0.0809302136191861 0 0 "GTEX.11OF3.0011.R5a.SM.57WB4"
"161" 0.519863058793814 0.187427979933591 0.00129665274858073 0.117233188761805 0 0 0.174179119762209 0 0 "GTEX.11UD1.0011.R5b.SM.5P9FP"
"162" 0.452146402175695 0.108461823091518 0.00932205254141812 0.230278634522745 0 0 0.199791087668623 0 0 "GTEX.11WQC.0011.R5a.SM.5BC74"
"163" 0.220092203427109 0.0684617041698582 0.025987168844208 0.182427653210035 0 0 0.50303127034879 0 0 "GTEX.12WSA.0011.R5b.SM.5GU5I"
"164" 0.426744536280991 0.0860831580393272 0.0172654301798374 0.27781467707648 0 0 0.192092198423364 0 0 "GTEX.12WSB.0011.R5b.SM.5GU67"
"165" 0.143029096135044 0.0536862336937994 0 0.734383020758122 0 0 0.0689016494130345 0 0 "GTEX.12WSC.0011.R5b.SM.5CVNS"
"166" 0.33962817317149 0.110192321647761 0.00446318693674363 0.40554719442856 0 0 0.140169123815445 0 0 "GTEX.12WSD.0011.R5b.SM.5CVNG"
"167" 0.14349546323443 0.145397211453661 0.00934692329826602 0.528723989858132 0 0 0.173036412155511 0 0 "GTEX.12WSF.0011.R5a.SM.5HL8K"
"168" 0.256571989237191 0.136155895843462 0.00798979620467365 0.34217026442911 0 0 0.257112054285564 0 0 "GTEX.12WSH.0011.R5b.SM.5P9F3"
"169" 0.416082386654028 0.0599926661813725 0.0027315829143348 0.458842874420483 0 0 0.0623504898297819 0 0 "GTEX.12WSM.0011.R5a.SM.5EQ4Y"
"170" 0.446048683646936 0.0911521550760512 0.00303138400179959 0.333380230391721 0 0 0.126387546883493 0 0 "GTEX.12ZZW.0011.R5a.SM.5DUVN"
"171" 0.398409586723252 0.115198791652763 0.00239784630495151 0.391693311455817 0 0 0.0923004638632156 0 0 "GTEX.12ZZX.0011.R5a.SM.5HL89"
"172" 0.30843441992731 0.0761353345289368 0 0.468289960653613 0 0 0.147140284890141 0 0 "GTEX.12ZZY.0011.R5a.SM.5EGL9"
